material_id,formula,predicted_bandgap,period,electronegativity,covalent_radius,valence_electrons,ionization_energy,electron_affinity,atomic_volume,bond_length,bond_angle
7732958,Sr6 Tb3 Bi3 O18,2.443,3.4,2.621,102.5,4.7,2.109000000000001,1.0969999999999998,15.152546339169062,2.690847673128105,71.57668895718986
7733304,Sr2 Ni2 O6,1.391,3.0,2.756,90.0,6.0,2.1260000000000003,1.1720000000000002,11.7445809512304,2.451014778458714,63.51138014998373
7733308,Ba8 Yb4 Te4 O24,3.327,3.5,2.6599999999999997,100.0,4.8,2.0970000000000004,1.0969999999999995,14.752421152334332,2.6763314594125207,71.36441476444358
7733454,Li2 Yb4 Re2 O12,2.098,3.2,2.642,90.0,4.8,2.093000000000001,0.9480000000000001,10.97131735777258,2.4211402865672893,68.33503856990521
7733758,Ba8 Ca4 Se4 O24,2.304,3.2,2.677,100.0,4.8,2.0970000000000004,1.0969999999999995,13.89661363023637,2.594053371959509,71.44273965411797
7733908,Cs8 Na4 Sm4 Br24,4.478,4.5,2.2099999999999995,142.5,4.7,1.872000000000001,2.4522000000000013,38.703230291796736,3.757271483949458,71.60912551878832
7733934,Cs8 K4 Eu4 F24,7.027,3.4,2.67,117.5,4.7,2.1580000000000017,2.5080000000000013,19.954451412094716,2.987870698438882,71.20692190399079
7734198,Ba8 Ho4 Au4 O24,1.624,3.6,2.7159999999999997,100.0,5.3,2.0970000000000004,1.1327999999999996,14.834445576593676,2.7079986829192815,71.92253236647342
7734262,Ba8 Sm4 Au4 O24,1.683,3.6,2.677,100.0,5.3,2.0970000000000004,1.1151999999999995,15.426549133643443,2.7312821135623904,71.38747831680266
7734310,Eu4 Zn2 Mo2 O12,2.09,3.3,2.779,92.5,5.8,2.146000000000001,1.036,11.840319169143793,2.484741547267653,66.83843895186158
7734452,Cs8 Na4 Er4 Br24,4.524,4.5,2.2489999999999997,142.5,4.7,1.872000000000001,2.467200000000001,37.26718919402776,3.6924840687102707,70.67848855280496
7734816,Yb4 Zr4 O12,3.716,3.4,2.642,95.0,4.8,2.092000000000001,1.0219999999999998,12.910252540858654,2.569022785265715,65.64752187334446
7734824,Yb4 Cd2 W2 O12,2.823,3.5,2.7199999999999998,90.0,5.8,2.146000000000001,0.8780000000000001,12.68280505788101,2.505232311077228,67.8405657850342
7734906,Sr4 Tb2 Sb2 O12,3.969,3.3,2.6599999999999997,102.5,4.7,2.129000000000001,1.172,14.258955439488124,2.623439200424673,68.01881501706235
7734950,Cs8 Rb4 Co4 H24,1.778,2.7,1.5530000000000006,97.5,1.8,2.019000000000001,0.7199999999999996,16.566646441300108,2.6110053506058555,72.26242259843768
7735092,Cs8 Rb4 Er4 F24,6.693,3.5,2.678,120.0,4.7,2.1580000000000017,2.467200000000001,20.663213313646633,2.973959918786897,71.28702183195819
7735612,Cs2 K1 Dy1 F6,7.195,3.4,2.678,117.5,4.7,2.158,2.508,19.656316996050503,2.939373511975396,63.39459102362525
7735672,Pr6 W6 N18,1.576,3.6,2.4439999999999995,105.0,4.6,2.0940000000000007,-0.6180000000000001,12.814574943296607,2.5619119033525104,70.81948073663291
7736384,Cs8 Rb4 Cr4 H24,2.245,2.7,1.5530000000000006,100.0,1.5,2.019000000000001,0.7199999999999996,17.99154909725951,2.731964791410833,70.88873774212928
7736630,Yb4 Mg2 Mo2 O12,2.512,3.2,2.7199999999999998,95.0,4.8,2.126000000000001,0.908,11.25979519835727,2.448733230001542,67.98938797258663
7736654,K1 Rb2 Eu1 F6,6.8,3.2,2.67,112.5,4.7,2.158,2.508,18.73496105455218,2.8921257459664096,64.2857142796159
7737748,La4 Sc4 S12,1.919,3.8,1.8980000000000001,125.0,4.6,1.948,1.4660000000000004,22.81258389754246,3.080456780446327,66.3329332769418
7738116,Cs8 Na4 Cu4 F24,6.457,3.1,2.756,105.0,5.6,2.1890000000000014,2.583000000000001,15.293369991499896,2.6975423383875428,71.42147027031751
7738228,Rb8 Na4 Al4 H24,2.553,2.2,1.5920000000000005,87.5,1.2,2.016000000000001,0.7199999999999996,13.732208783594462,2.5642771808940905,71.48242070701819
7738254,Sm4 Sc4 S12,2.026,3.8,1.8980000000000001,125.0,4.6,1.948,1.3544000000000003,21.91158622793707,3.045400618848324,66.40045462042683
7738326,Rb8 Na4 Gd4 Br24,4.155,4.3,2.2099999999999995,137.5,4.7,1.872000000000001,2.4572300000000014,37.19098432091958,3.7069282205933676,70.31560610683051
7738440,K4 Hg4 F12,1.237,3.2,2.834,95.0,6.8,2.304,2.2600000000000002,16.580556298250947,2.764860955469426,66.7467387487251
7739362,Cs8 Na4 Nd4 F24,7.486,3.3,2.678,112.5,4.7,2.1720000000000015,2.6570000000000014,18.11646425453665,2.9276578503978294,72.84961252331159
7739502,Rb8 Li4 Ti4 Cl24,2.724,3.4,2.2489999999999997,130.0,4.9,2.033000000000001,2.434000000000001,25.10368448527476,3.2382195237806286,71.04253787057517
7740196,Pr2 Mn1 Ni1 O6,1.618,3.2,2.7169999999999996,87.5,5.7,2.0940000000000003,1.121,11.4544912039367,2.480696656472678,64.28571428266511
7740204,Yb4 Ta2 Al2 O12,4.15,3.3,2.681,92.5,4.8,2.109000000000001,0.9480000000000001,10.841558745673504,2.4208227512812237,67.33593040275453
7740548,Cs8 Na4 Eu4 F24,7.675,3.3,2.709,112.5,4.7,2.1720000000000015,2.5080000000000013,17.555810275073522,2.8940704530921133,70.56931501475009
7740618,Na4 Tl8 Fe4 F24,1.645,3.1,2.99,87.5,5.7,2.2490000000000014,2.434000000000001,14.370991246078528,2.6589427988628502,70.85821955583796
7741402,Pr2 Mg1 Co1 O6,1.43,3.1,2.639,90.0,5.1,2.0940000000000003,1.056,11.236990443851708,2.464277016854664,64.28571428571429
7741690,Sr4 Ho2 Nb2 O12,3.338,3.3,2.639,102.5,4.7,2.109000000000001,0.9837999999999999,14.16605507937316,2.623644199674581,68.00844485539119
7741794,Fe1 Ge1 B2 O6,3.033,2.4,2.9509999999999996,70.0,5.4,2.2,1.0230000000000001,8.980686739246137,2.290132804012289,62.077129735634664
7741802,Pr4 Mn2 Zn2 O12,1.737,3.2,2.678,90.0,5.9,2.1140000000000008,0.9120000000000001,11.760291351917356,2.4772816989923827,67.40183186493093
7742216,Cs2 K1 Er1 F6,7.226,3.4,2.678,117.5,4.7,2.158,2.4671999999999996,19.431663277900412,2.9219743423316995,63.398300524162785
7742268,Sr2 Pd2 O6,1.474,3.2,2.756,95.0,6.4,2.1660000000000004,1.022,13.907514283748347,2.602755149741097,63.489927275417045
7742360,Ca4 Ta2 Al2 O12,4.128,2.9,2.639,92.5,4.8,2.109000000000001,0.9480000000000001,11.145625418270361,2.4455176668209377,67.31041628293654
7742490,Cs8 Li4 Sm4 Br24,4.22,4.4,2.2099999999999995,140.0,4.7,1.872000000000001,2.4522000000000013,35.83386334129857,3.666823386178618,72.58507202045672
7742748,Sr6 Er3 Bi3 O18,2.451,3.4,2.6390000000000002,102.5,4.7,2.109000000000001,0.9811999999999997,14.844857064559154,2.684682633623874,71.45328451917493
7742950,Ba8 Sc4 Au4 O24,1.43,3.4,2.7159999999999997,97.5,5.4,2.0970000000000004,1.0969999999999995,13.923001873208753,2.6726600587362856,70.86599878111532
7743582,Rb8 Na4 Dy4 Br24,4.187,4.3,2.2489999999999997,137.5,4.7,1.872000000000001,2.5080000000000013,36.71613112766083,3.6851333517440366,70.250175887708
7743990,Pr4 Ni2 Ge2 O12,3.651,3.2,2.756,87.5,5.4,2.0940000000000007,1.3199999999999998,11.553716059134295,2.465488013214595,67.40890935323452
7744004,Ba6 Eu3 Te3 O18,3.691,3.5,2.67,100.0,4.8,2.097000000000001,1.1709999999999996,15.40086608113312,2.6688544275959676,72.35537369176681
7744296,Eu4 Ta2 Ga2 O12,4.542,3.4,2.7009999999999996,92.5,4.8,2.109000000000001,1.0959999999999999,11.69796329010933,2.5147462455905782,67.91867500803127
7744808,Cs8 Ag4 Rh4 Cl24,0.63,4.0,2.4819999999999998,135.0,6.4,2.0660000000000007,2.6580000000000013,27.024382599410366,3.279008953717606,72.06261521744693
7744984,K6 Pb6 F18,4.236,3.2,2.834,100.0,5.2,2.222,2.508000000000001,18.1729012613466,2.7989311045960306,71.13347101341154
7745292,Cs8 Na4 Gd4 Br24,4.297,4.5,2.2099999999999995,142.5,4.7,1.872000000000001,2.4572300000000014,38.102508287069604,3.7312967255302523,71.24287974463982
7745764,Cs4 K2 Sm2 F12,7.102,3.4,2.6390000000000002,117.5,4.7,2.158,2.4522000000000004,20.224402108284554,2.9637079813342497,68.06015374138049
7746432,Pr4 Mg2 V2 O12,1.52,3.1,2.639,92.5,4.7,2.0940000000000007,1.0559999999999998,11.818387098631637,2.4925363034721535,68.15822817354352
7746728,Sr4 Tb2 Ta2 O12,3.905,3.4,2.582,102.5,4.7,2.109000000000001,1.023,14.272339525268137,2.62177392436051,67.63750504156404
7746812,Cs8 Rb4 Al4 H24,3.007,2.6,1.5530000000000006,100.0,1.2,2.002000000000001,0.7199999999999996,17.727219143818367,2.728499352106518,71.9842275836275
7747154,Sr4 Ho2 Ta2 O12,3.918,3.4,2.5999999999999996,102.5,4.7,2.109000000000001,0.9098,14.089776262394562,2.615860527832223,68.01830342748636
7747166,Cs8 Na4 Cr4 Cl24,1.6,3.7,2.2879999999999994,137.5,5.1,2.033000000000001,2.5080000000000013,27.874795660401325,3.294308356874893,71.45019502314184
7747240,Sr4 Er2 Ta2 O12,4.081,3.4,2.5999999999999996,102.5,4.7,2.109000000000001,0.9072000000000001,14.005746636784583,2.613068683999118,68.02422917544565
7747390,Cs8 Li4 Gd4 Br24,4.201,4.4,2.2099999999999995,140.0,4.7,1.872000000000001,2.4572300000000014,35.298619551889075,3.655069766386741,71.54312976454992
7748574,Yb4 Ta2 Ga2 O12,4.17,3.4,2.681,92.5,4.8,2.109000000000001,0.9480000000000001,11.303193239303953,2.46570433018797,68.73255261536711
7748602,Rb8 Na4 Tb4 F24,7.183,3.1,2.699,107.5,4.7,2.1720000000000015,2.583000000000001,16.399225393216092,2.8319845072364185,70.90637135407064
7748620,Sr4 Tm2 Sb2 O12,3.99,3.3,2.678,102.5,4.7,2.129000000000001,1.172,13.876304256641031,2.6103079208183324,67.60964181448526
7748720,Ba4 Yb2 Mo2 O12,2.233,3.5,2.6599999999999997,102.5,4.8,2.077000000000001,0.9480000000000001,14.711056910134968,2.648510152445244,67.18891392395814
7749376,Nd6 Co3 Ni3 O18,1.307,3.2,2.7169999999999996,85.0,5.9,2.126000000000001,1.5429999999999995,11.052251309463065,2.4280359515241137,72.27660213243885
7749590,Rb8 Li4 Ho4 Cl24,5.219,3.6,2.2489999999999997,135.0,4.7,2.016000000000001,2.469800000000001,27.79350223794217,3.371962227980201,72.06772569107117
7749760,Ba8 Tb4 Au4 O24,1.615,3.6,2.6979999999999995,100.0,5.3,2.0970000000000004,1.2459999999999993,15.032109656323357,2.7157286148765807,71.00354898643887
7750234,K4 Rb8 Al4 H24,3.072,2.3,1.5530000000000006,92.5,1.2,2.002000000000001,0.7199999999999996,15.60094795977814,2.6410095609150472,73.1545685777798
7750830,Yb4 W4 N12,0.504,3.6,2.4859999999999998,105.0,4.6,2.126000000000001,-0.7659999999999999,14.174678269361653,2.8017168146811846,68.19540761033784
7751060,Ba8 Sr4 Se4 O24,2.589,3.3,2.677,102.5,4.8,2.0970000000000004,1.0969999999999995,14.8160354223507,2.632190216399452,71.86746551859314
7751264,Sr4 Gd2 Ta2 O12,3.859,3.4,2.561,102.5,4.7,2.109000000000001,0.8972300000000001,14.37626208747372,2.624952135957861,67.99226694165311
7751370,Pr6 Co3 Ni3 O18,0.545,3.2,2.7169999999999996,85.0,5.9,2.0940000000000007,1.2449999999999997,11.165924538961486,2.435783089156757,71.92450651120127
7751376,Pr4 Co2 Pt2 O12,1.937,3.4,2.7169999999999996,87.5,5.9,2.1140000000000008,1.3189999999999995,12.415078993699241,2.534254253021274,68.09899966787863
7751994,Rb8 Na4 Dy4 F24,7.063,3.1,2.7169999999999996,107.5,4.7,2.1720000000000015,2.5080000000000013,16.2650915370073,2.8214551429947465,71.37016792858098
7752044,Ba4 Gd2 Ta2 O12,3.68,3.6,2.561,102.5,4.7,2.077000000000001,0.8972300000000001,15.388905659473204,2.6958741517953664,67.65863303502064
7752738,Cs4 K2 Sc2 F12,7.423,3.2,2.678,115.0,4.8,2.158,2.434,18.20339434424685,2.8373856203105237,67.73395325255171
7752978,Eu8 Sc4 Sb4 O24,4.57,3.3,2.7399999999999993,95.0,4.8,2.1290000000000004,1.1709999999999996,12.645289027472742,2.585584079335279,71.82433174190116
7752998,Sr8 Yb4 Se4 O24,2.704,3.2,2.6979999999999995,100.0,4.8,2.1290000000000004,1.0969999999999995,12.730842685572972,2.530680561569797,72.70735166236811
7753190,Na8 Li4 Cr4 H24,2.153,1.8,1.6700000000000006,70.0,1.5,2.061000000000001,0.7199999999999996,9.399918380090336,2.317535209791429,70.63100155038482
7753394,Sr6 Dy3 Bi3 O18,2.448,3.4,2.6390000000000002,102.5,4.7,2.109000000000001,1.0219999999999998,15.042362942566996,2.688452911990757,71.35437174842744
7753446,Ba8 Y4 Au4 O24,1.742,3.5,2.7159999999999997,100.0,5.4,2.0970000000000004,1.0969999999999995,14.976096017869528,2.7130191438076032,71.7632006715099
7753904,Cs8 Na4 Gd4 F24,7.55,3.3,2.678,112.5,4.7,2.1720000000000015,2.4572300000000014,17.557847731713135,2.8898055851347104,70.98564550134319
7754578,Rb8 Na4 Sm4 Br24,4.147,4.3,2.2099999999999995,137.5,4.7,1.872000000000001,2.4522000000000013,37.82732466748676,3.734118887720949,70.70221399421033
7754582,Rb8 Na4 Tb4 Br24,4.185,4.3,2.2309999999999994,137.5,4.7,1.872000000000001,2.583000000000001,36.94669777066302,3.695414805185081,70.3071074237811
7754740,Cs8 Rb4 Co4 F24,1.852,3.3,2.717,112.5,5.4,2.1750000000000016,2.5080000000000013,18.446029892790328,2.8171120853104297,71.32591770921007
7755204,Cs8 K4 Rh4 Cl24,1.739,3.9,2.3259999999999996,142.5,5.4,2.019000000000001,2.583000000000001,30.71140724823552,3.3689316614092717,70.8853809491444
7755750,Ba4 Sm2 Ta2 O12,3.739,3.6,2.561,102.5,4.7,2.077000000000001,0.8922000000000001,15.653587408463167,2.7023329754708643,67.72313733903964
7755942,K1 Rb2 In1 F6,5.885,3.1,2.717,110.0,4.8,2.158,2.4339999999999997,17.662107769629706,2.8023386404727715,64.28571428571429
7756192,Yb4 Ga2 Sb2 O12,2.787,3.3,2.759,92.5,4.8,2.129000000000001,1.097,11.279751537840971,2.488350702208778,66.56507815350784
7756196,Yb4 Gd2 Ta2 O12,3.775,3.6,2.6029999999999998,97.5,4.7,2.109000000000001,0.8972300000000001,13.189875640805274,2.551276137189612,68.32002836395726
7756760,K4 Tl8 Cr4 F24,2.082,3.2,2.951,92.5,5.5,2.2350000000000017,2.5080000000000013,16.211276055970146,2.720399288905243,71.85515410193275
7757420,Dy4 Rh4 O12,0.931,3.4,2.9099999999999997,90.0,5.8,2.126000000000001,1.3199999999999998,11.471344687453294,2.448672493610106,65.84341611266606
7757806,Ba8 La4 Au4 O24,1.986,3.6,2.677,100.0,5.3,2.0970000000000004,1.1709999999999996,15.983103177988687,2.7546487750050583,71.02049421562431
7757962,Er4 Rh4 O12,1.102,3.4,2.9099999999999997,90.0,5.8,2.126000000000001,1.2384,11.26493027677887,2.43411164209476,66.29601942834817
7758578,Fe8 Se8 O24,2.972,2.8,2.988,80.0,6.4,2.2000000000000006,1.3199999999999994,13.373692374529398,2.521466445503398,71.71975360429845
7759630,Yb4 Zn2 W2 O12,3.032,3.4,2.7199999999999998,90.0,5.8,2.146000000000001,0.8880000000000001,11.5172856165477,2.459648082407921,67.70084362395231
7759784,Cs8 Na4 Ho4 Br24,4.433,4.5,2.2489999999999997,142.5,4.7,1.872000000000001,2.469800000000001,37.46361158948311,3.701288419431998,72.103911621956
7759990,Sr6 Yb3 Te3 O18,3.562,3.3,2.6599999999999997,100.0,4.8,2.129000000000001,1.0969999999999998,13.81084768332752,2.579308649778008,71.78784763267664
7760020,Sr4 Gd2 Sb2 O12,4.055,3.3,2.639,102.5,4.7,2.129000000000001,1.04623,14.370391931599062,2.6269872893980404,68.00664696851885
7760232,Yb6 Re6 N18,0.984,3.6,2.4859999999999993,105.0,4.8,2.126000000000001,-0.9140000000000003,11.84373818048803,2.4944739815736825,69.43766967904682
7760970,Cs8 Na4 Sm4 F24,7.643,3.3,2.678,112.5,4.7,2.1720000000000015,2.4522000000000013,17.80043702847813,2.9122322960996483,71.44062115032683
7761148,K1 Rb2 Nd1 F6,6.601,3.2,2.6390000000000002,112.5,4.7,2.158,2.6569999999999996,19.413485014452977,2.9246302809548768,64.28571427656672
7761170,K1 Rb2 Ce1 F6,6.577,3.2,2.6390000000000002,112.5,4.7,2.158,2.508,19.819659107798365,2.951681861921517,63.43649539881453
7761678,Cs8 Na4 Tm4 Br24,4.507,4.5,2.2489999999999997,142.5,4.7,1.872000000000001,2.583000000000001,37.0772499591985,3.6833617615092984,70.68649947554385
7761882,Cs2 Rb1 Tm1 F6,6.976,3.5,2.678,120.0,4.7,2.158,2.5829999999999997,20.29221471874599,2.9235479418627657,64.28571428571429
7762062,Ba8 Er4 Au4 O24,1.632,3.6,2.7159999999999997,100.0,5.3,2.0970000000000004,1.1301999999999996,14.747777607474152,2.7045816403228917,71.36523520444777
7762238,Eu8 Sc4 Nb4 O24,2.88,3.3,2.7009999999999996,95.0,4.8,2.109000000000001,1.0959999999999996,12.949801287925993,2.6094948244713057,72.86781189076228
7762242,Sr4 Sc2 Nb2 O12,3.244,3.1,2.639,100.0,4.8,2.109000000000001,0.9480000000000001,13.227085145595348,2.591911354777113,68.07045093900236
7762424,Cs2 K1 Ce1 F6,6.782,3.4,2.6390000000000002,117.5,4.7,2.158,2.508,20.95479290457876,3.026093961037215,63.36085659230235
7762660,Cs2 Rb1 V1 F6,2.414,3.3,2.717,115.0,5.0,2.175,2.508,18.45232761778372,2.819615752342808,64.28571428266508
7762810,Pr6 Ti3 Ni3 O18,2.88,3.2,2.678,87.5,5.4,2.0940000000000007,1.1709999999999996,11.849011714160236,2.493686493896716,72.16057893822043
7762880,Yb4 Fe2 W2 O12,1.428,3.4,2.7199999999999998,90.0,5.4,2.126000000000001,0.9480000000000001,11.56476365615479,2.4633711590369693,67.94845728084094
7762894,Eu4 In2 Sb2 O12,2.345,3.4,2.779,95.0,4.8,2.129000000000001,1.1709999999999998,12.877907344059585,2.5513056891691663,67.97756122198852
7764022,Dy4 Au4 O12,2.046,3.6,2.9099999999999997,90.0,6.2,2.1660000000000013,1.4679999999999995,13.447633655289087,2.7154365818872046,68.3433027849761
7764124,Ba4 Eu2 W2 O12,2.927,3.6,2.631,100.0,4.8,2.077000000000001,1.0219999999999998,15.471884412065606,2.6643158704689385,67.28834346349821
7764218,Ba8 Dy4 Au4 O24,1.621,3.6,2.7159999999999997,100.0,5.3,2.0970000000000004,1.1709999999999996,14.929627813016163,2.711709568443343,71.2560944607554
7764518,Cs2 K1 Gd1 F6,7.098,3.4,2.6390000000000002,117.5,4.7,2.158,2.45723,19.99983996370552,2.9652130166703055,63.40638494532976
7764916,Eu4 Ge4 O12,1.759,3.2,2.818,90.0,4.8,2.126000000000001,1.3199999999999998,10.518618000548198,2.429596809803699,68.36506832507561
7764996,Eu4 Dy2 Ta2 O12,3.825,3.6,2.662,97.5,4.7,2.109000000000001,1.0959999999999999,13.457139789830219,2.5745815533258254,67.93260170766455
7765002,Tb2 Eu4 Ta2 O12,3.816,3.6,2.6439999999999997,97.5,4.7,2.109000000000001,1.1709999999999998,13.549849949113252,2.578077880285401,67.67382269333785
7765020,K8 Li4 Co4 H24,3.043,2.0,1.5920000000000005,77.5,1.8,2.033000000000001,0.7199999999999996,10.769836122360784,2.344972368805378,71.47144057398258
7765278,Cs8 Rb4 Ce4 F24,6.216,3.5,2.6390000000000002,120.0,4.7,2.1580000000000017,2.5080000000000013,22.799192749726096,3.1090664151677516,72.19783128099215
7765368,Sr6 Y3 Bi3 O18,2.49,3.3,2.6390000000000002,102.5,4.8,2.109000000000001,0.9479999999999998,15.075292128572778,2.6881764404869815,71.3488711015803
7765598,K8 Na4 Lu4 F24,7.008,2.9,2.678,102.5,4.8,2.1560000000000015,2.434000000000001,15.050377335253495,2.742308626364132,70.81714788003404
7765686,Pr6 Fe3 Co3 O18,1.839,3.2,2.6779999999999995,87.5,5.7,2.0940000000000007,1.0959999999999996,11.282168339511811,2.4539201785102125,71.83663569268641
7765790,Sr4 Lu2 Nb2 O12,1.831,3.3,2.5999999999999996,102.5,4.8,2.093000000000001,0.9480000000000001,13.828638909868266,2.6124516900774446,68.03281701689738
7765834,Rb8 Na4 Ho4 Cl24,5.21,3.7,2.2489999999999997,137.5,4.7,2.016000000000001,2.469800000000001,30.42596193879448,3.461308783909015,70.9293809402826
7765944,Sr6 Ho3 Bi3 O18,2.451,3.4,2.6390000000000002,102.5,4.7,2.109000000000001,0.9837999999999998,14.939122000876226,2.6864455785484846,71.63798827354539
7766216,Ti4 O12 F4,1.052,2.4,3.222,65.0,5.8,2.3420000000000005,1.6179999999999999,12.255393774225286,2.364197225827079,63.17899484159303
7766268,Pr2 Fe1 Ge1 O6,2.75,3.2,2.7169999999999996,90.0,5.2,2.0940000000000003,1.171,11.914170195584965,2.4946189976159223,64.28571428140208
7766340,Cs8 Li4 Ho4 Cl24,5.397,3.8,2.2489999999999997,140.0,4.7,2.016000000000001,2.469800000000001,29.03485009088198,3.431250880816164,72.29683603845886
7766370,Mg3 Bi1 N1,0.827,3.4,1.746,135.0,3.2,1.9,-0.41,17.20540695867198,2.917374128012656,60.00000000000001
7766656,K4 Au4 Cl12,0.673,3.8,2.5199999999999996,125.0,6.6,2.1060000000000008,2.8060000000000005,29.103147710018312,3.2696945168786997,66.82905683949001
7767086,Pr6 Ti3 Fe3 O18,1.686,3.2,2.6390000000000002,90.0,5.2,2.0940000000000007,1.0219999999999998,12.194138020972082,2.506407267497942,72.19945182608232
7768470,K4 Rb8 Cr4 H24,2.336,2.4,1.5530000000000006,92.5,1.5,2.019000000000001,0.7199999999999996,15.840104590193462,2.6419376861496544,71.25276630835558
7768826,Rb8 Li4 Er4 Br24,4.63,4.2,2.2489999999999997,135.0,4.7,1.872000000000001,2.467200000000001,33.45150692989631,3.5942836155723663,72.19236384944517
7768840,Cs2 K1 Tb1 F6,7.057,3.4,2.66,117.5,4.7,2.158,2.5829999999999997,19.782362837435624,2.9448320847379,63.23649967665247
7769962,Rb8 Li4 Gd4 Br24,4.213,4.2,2.2099999999999995,135.0,4.7,1.872000000000001,2.4572300000000014,34.22836470604895,3.61090247029111,72.59388862740941
7770128,Li4 Tl8 Rh4 F24,1.878,3.1,3.067,85.0,5.8,2.2490000000000014,2.583000000000001,13.384192307909782,2.642404804852428,70.28027910491883
7770314,K1 Rb2 Tm1 F6,6.99,3.2,2.678,112.5,4.7,2.158,2.5829999999999997,18.101928547138954,2.8337805261933733,64.2857142796159
777036,K4 Mg4 Cl12,4.681,3.2,2.2879999999999994,130.0,4.8,2.0660000000000007,2.2800000000000002,24.32030216693024,3.1697832727327317,65.48191214707764
7771066,Cs8 Rb4 Gd4 F24,6.502,3.5,2.6390000000000002,120.0,4.7,2.1580000000000017,2.4572300000000014,21.401756370556292,3.019482130652078,71.2347515939553
7771304,Ba4 Eu2 Mo2 O12,2.261,3.5,2.67,102.5,4.8,2.077000000000001,1.0219999999999998,15.422926957153397,2.6635199495001203,67.27731737735049
7771964,Cs4 K2 Ho2 F12,7.181,3.4,2.678,117.5,4.7,2.158,2.4698,19.54146140851233,2.9134575099476328,67.73552330770573
7772536,Sr4 Yb2 W2 O12,3.093,3.4,2.6209999999999996,100.0,4.8,2.109000000000001,0.9480000000000001,13.776606271975188,2.5759581272666967,67.62551276204029
7772572,Pr4 Mg2 Ti2 O12,3.303,3.1,2.5999999999999996,92.5,4.6,2.0940000000000007,0.982,11.963460286268514,2.5069369550908167,68.31921310472049
7772696,Cs8 Rb4 Rh4 F24,2.327,3.4,2.7939999999999996,115.0,5.4,2.1750000000000016,2.583000000000001,18.71099245628135,2.8506274838581698,72.14386128878412
7772960,Sr4 Tm2 Nb2 O12,3.34,3.3,2.639,102.5,4.7,2.109000000000001,1.097,13.982012314351653,2.617523991163948,67.62861280762839
7772964,Sr4 Er2 Sb2 O12,3.983,3.3,2.678,102.5,4.7,2.129000000000001,1.0562,13.98127993449155,2.6138921283082888,68.0374409944357
7773064,K4 Rb8 Fe4 H24,1.249,2.4,1.5530000000000006,92.5,1.7,2.019000000000001,0.6459999999999998,14.706859124522612,2.5461059425958945,71.54046909487722
7773112,K8 Li4 Cr4 H24,2.35,2.0,1.5920000000000005,80.0,1.5,2.033000000000001,0.7199999999999996,11.679469911794197,2.4586952177206802,71.1305455474967
7773496,Yb4 Mg2 W2 O12,3.363,3.3,2.681,92.5,4.8,2.126000000000001,0.908,11.31056676335697,2.452886912104533,67.99294507111493
7774042,Cs8 Na4 Tb4 Br24,4.505,4.5,2.2309999999999994,142.5,4.7,1.872000000000001,2.583000000000001,37.87983334137343,3.7202826631333883,72.68913316781813
7774378,K4 Tl8 Rh4 F24,2.005,3.3,3.028,92.5,5.8,2.2350000000000017,2.583000000000001,16.7759787221642,2.7727264877647055,71.3624132519119
7774462,Eu8 Cr4 Sb4 O24,1.59,3.3,2.7789999999999995,92.5,5.1,2.146000000000001,1.2449999999999994,11.896641558644998,2.5470962099682835,71.85524008325663
7774802,Sr4 Dy2 Nb2 O12,3.353,3.3,2.639,102.5,4.7,2.109000000000001,1.0219999999999998,14.256276295257,2.626603062749716,68.0015323834328
7775568,Ba2 Yb1 W1 O6,3.059,3.6,2.6209999999999996,100.0,4.8,2.0770000000000004,0.9480000000000001,14.778795079959318,2.6800897025524977,61.990435700441544
7775586,Cs8 Na4 Dy4 F24,7.638,3.3,2.7169999999999996,112.5,4.7,2.1720000000000015,2.5080000000000013,17.27268748474024,2.8669712929841964,71.88629180865196
7775674,Cs8 Li4 Dy4 Br24,4.432,4.4,2.2489999999999997,140.0,4.7,1.872000000000001,2.5080000000000013,34.89110679854016,3.6478680966747405,71.05363658264807
7775742,La2 Mn1 Ni1 O6,1.601,3.2,2.7169999999999996,87.5,5.7,2.1260000000000003,1.121,11.618258363904408,2.495038061271601,64.28571428571428
7775842,Cs2 K1 Tm1 F6,7.366,3.4,2.678,117.5,4.7,2.158,2.5829999999999997,19.29093851940039,2.909550899638876,63.235662673993026
7776152,Eu4 Mg2 W2 O12,3.331,3.3,2.7009999999999996,92.5,4.8,2.126000000000001,1.0559999999999998,11.66130628145272,2.4952585008241366,66.2290778437942
7776544,Yb4 Nb2 Ga2 O12,3.589,3.3,2.7199999999999998,92.5,4.8,2.109000000000001,1.0219999999999998,11.375846765761336,2.4695838409506274,68.7245758303353
7776566,Yb4 Ta2 In2 O12,3.96,3.5,2.681,95.0,4.8,2.109000000000001,0.874,12.433525623476788,2.522258803976573,68.41462169355891
7776658,La6 Fe3 Co3 O18,1.835,3.2,2.6779999999999995,87.5,5.7,2.126000000000001,1.0959999999999996,11.457091124381527,2.4721987156164045,72.39467415741272
7776752,Rb8 Na4 Ho4 Br24,4.236,4.3,2.2489999999999997,137.5,4.7,1.872000000000001,2.469800000000001,36.50161957602996,3.6754329628000817,69.93935938042972
7776992,K4 Rb8 V4 Cl24,1.727,3.6,2.2489999999999997,137.5,5.0,2.019000000000001,2.5080000000000013,30.203847222119883,3.360330274351729,71.47800729156042
7777304,Cs8 Rb4 Cr4 F24,2.334,3.3,2.717,115.0,5.1,2.1750000000000016,2.5080000000000013,18.17816608221697,2.8011602267646127,72.19375784814906
